Employee_ID,Manager_ID,Department,Job_Title,Performance_Rating,Hire_Date,Onboarding_Date,First_Project_Start_Date,Future Date,Bonus,Training_Program,Mentor_ID,Professional_Development_Hours,Number_Of_Promotions,Highest_Education_Level,Certifications,Annual_Salary_Increase_Percentage,Performance_Bonus_Percentage,Work_Hours_Per_Week,Telecommuting_Days_Per_Week,Overtime_Hours_Per_Week,Number_Of_Team_Building_Activities,Conflict_Resolution_Cases,Customer_Complaints_Handled,Leadership_Qualities_Rating,Technical_Skills_Rating,Communication_Skills_Rating,Problem_Solving_Skills_Rating,Teamwork_Skills_Rating,Initiative_Rating,Adaptability_Rating,Creativity_Rating,Strategic_Thinking_Rating,Employee_Engagement_Score,Innovation_Projects_Involvement,Feedback_From_Colleagues,Feedback_From_Supervisors,Employee_Resignation_Status,Supplier_Contact,Work_Quality_Improvement_Plan,Career_Goals_Set,Career_Goals_Achievement_Status,Hiring_Source,Time_to_Hire,Hiring_Manager_Satisfaction,Recruitment_Cost,Offer_Acceptance_Date,Project_ID,Project_Type,Project_Size,Project_Complexity,Project_Role,Project_Outcome,Peer_Reviews,Customer_Feedback,Innovation_Contributions,Leadership_Potential,Development_Plan_Completion,Internship_Duration,Internship_Completion_Status,Internship_Supervisor_ID,Internship_Project_Assigned,Internship_Evaluation_Score,Internship_Conversion_Status,Internship_Learning_Outcomes,Mentor_Experience_Level,Mentor_Rating,Mentor_Availability_Hours_Per_Week,Mentor_Training_Provided,Internship_Goals_Set,Internship_Goals_Achievement_Status,Employee_Training_Cost,Employee_Award_Recognition,Employee_Health_Insurance_Coverage,Employee_Travel_Allowance,Employee_Stock_Options,Employee_Compensation_Benefits,Employee_Savings_Plans,Employee_Training_Certification_Status,Employee_Training_Evaluation_Score,Employee_Training_Cost_Budget,Employee_Training_Participation_Rate,Employee_Professional_Associations,Employee_Mentorship_Program_Participation,Employee_Volunteer_Activities,Employee_Work_Life_Balance_Rating,Employee_Retirement_Benefits,Employee_Annual_Salary_Adjustment,Employee_Job_Satisfaction_Score,Employee_Leadership_Training,Employee_Team_Leadership_Experience,Employee_Conflict_Resolution_Skills,Employee_Organizational_Culture_Fit,Employee_Innovative_Skills,Employee_Problem_Solving_Capabilities,Employee_Technical_Training_Programs,Employee_Development_Opportunities,Employee_Career_Progression_Plan,Employee_Professional_Growth_Potential,Employee_Performance_Improvement_Plan,Employee_Recognition_Programs_Participation,Employee_Job_Rotation_Experience,Employee_Team_Collaboration_Effectiveness,Employee_Stakeholder_Management_Skills,Employee_Personal_Development_Plans,,,,
2024/IT/3120,2024/Marketing/2231,Marketing,Manager,8,2021-04-22,2021-07-24,2021-09-29,79992,4991,None,2024/IT/1218,55,0,Bachelor,AWS,6,4,40,2,8,8,2,5,11,8,2,10,12,8,10,6,8,78,No,6,5,Yes,Email,No,Medium-term,Achieved,Internal,30,5,5097,2021-04-22,Project-77,Consulting,Large,Moderate,Analyst,In Progress,3,7,Medium,Medium,Not Started,2,Completed,2024/Sales/1901,Project B,8,Converted,Learning Outcome C,Junior,5,7,Yes,No,In Progress,963,Recognition,Standard,1469,None,5015,3045,Not Certified,80,947,90,Active,Active,No,5,Premium,5,9,None,7,7,11,13,3,11,4,6,5,6,No,12,13,8,Inactive,,,,
2024/IT/3121,2024/IT/0924,IT,Manager,8,2023-06-22,2023-12-16,2024-02-24,80109,5031,Advanced,2024/IT/1218,60,0,PhD,CFA,3,2,37,1,5,9,2,3,5,1,10,8,7,9,9,6,10,81,No,5,3,Yes,Email,Yes,Short-term,In Progress,Internal,33,4,5120,2023-06-22,Project-79,Development,Medium,Complex,Analyst,Failed,7,9,Low,High,Partial,5,Completed,2024/HR/2273,Project A,5,Not Converted,Learning Outcome B,Junior,11,10,Yes,Yes,Not Started,1048,Recognition,Basic,1590,Stock Options,5159,3032,Not Certified,74,1042,66,Inactive,Active,Yes,7,Basic,5,9,Leadership Training,10,4,7,11,8,11,10,11,16,11,Yes,10,15,15,Active,,,,
2024/IT/3122,2024/Sales/2021,HR,Manager,12,2020-10-01,2020-10-03,2020-11-15,79929,5140,Advanced,2024/IT/0657,40,1,Master,None,9,2,40,4,7,9,3,3,9,7,8,7,10,6,7,10,11,69,Yes,7,7,Yes,Fax,Yes,Long-term,Achieved,Agency,26,2,5059,2020-10-01,Project-9,Development,Medium,Complex,Developer,In Progress,7,7,High,Low,Complete,2,Incomplete,2024/IT/1794,Project C,5,Not Converted,Learning Outcome B,Associate,10,10,No,No,Achieved,1024,Award,Standard,1571,None,5048,3035,Certified,78,1020,79,Inactive,Active,Yes,11,Basic,6,9,Leadership Training,4,8,5,9,4,10,14,8,7,11,Yes,7,12,14,Inactive,,,,
2024/HR/3123,2024/Finance/2459,Marketing,Developer,11,2024-05-15,2024-10-01,2024-12-13,80438,4950,Basic,2024/IT/0775,42,0,PhD,CFA,6,5,44,4,11,9,4,5,7,10,5,3,5,7,12,9,4,76,No,10,11,Yes,Email,No,Long-term,In Progress,Job Board,33,5,5077,2024-05-15,Project-42,Development,Small,Simple,Manager,Failed,9,4,Medium,Medium,Complete,1,Completed,2024/HR/1275,Project A,13,Converted,Learning Outcome A,Mid-Senior,6,7,No,Yes,Not Started,1009,Recognition,Basic,1493,Stock Options,4950,2956,Certified,79,977,76,Inactive,Inactive,No,11,Basic,5,7,None,6,13,3,7,8,4,6,9,8,7,No,3,9,5,Inactive,,,,
2024/Finance/3124,2024/Sales/3021,Finance,Developer,9,2019-09-11,2019-12-09,2020-02-09,80387,5060,Advanced,2024/Marketing/1125,57,2,PhD,Google Cloud,4,2,44,5,6,5,0,1,8,3,2,5,4,6,14,5,11,79,Yes,8,8,No,Direct Visit,Yes,Long-term,In Progress,Job Board,25,2,5064,2019-09-11,Project-2,Development,Large,Simple,Developer,Successful,5,11,High,Medium,Complete,5,Incomplete,2024/Marketing/2833,Project B,10,Not Converted,Learning Outcome A,Senior,8,7,No,Yes,In Progress,968,None,Basic,1540,Stock Options,4950,2931,Certified,85,986,65,Inactive,Active,Yes,12,Standard,6,8,Leadership Training,8,10,8,8,8,8,8,7,8,10,No,5,5,9,Inactive,,,,
2024/Sales/3125,2024/Marketing/1434,IT,Analyst,9,2019-05-22,2019-07-10,2019-09-22,80304,5073,Basic,2024/Sales/1999,44,0,Master,CFA,2,1,40,0,11,9,1,0,12,9,10,6,9,13,9,5,10,75,No,8,6,Yes,Email,No,Medium-term,In Progress,Agency,34,4,5053,2019-05-22,Project-25,Research,Small,Simple,Manager,Successful,8,4,Medium,Medium,Partial,6,Incomplete,2024/Sales/0992,Project C,11,Converted,Learning Outcome A,Associate,6,9,No,No,Achieved,1008,Award,Standard,1498,None,5024,2959,Not Certified,78,1021,87,Inactive,Inactive,Yes,10,Basic,4,9,None,4,1,5,13,5,8,9,4,6,11,Yes,12,9,9,Inactive,,,,
2024/HR/3126,2024/IT/2126,Marketing,Consultant,5,2019-05-12,2019-09-09,2019-11-14,80026,4919,None,2024/HR/3099,46,0,Master,CFA,5,3,41,0,4,6,4,5,7,13,8,6,11,4,12,5,8,97,Yes,7,5,Yes,Email,Yes,Short-term,Achieved,Referral,27,5,5098,2019-05-12,Project-20,Research,Medium,Complex,Developer,In Progress,10,10,Medium,Medium,Complete,4,Completed,2024/IT/0044,Project A,10,Converted,Learning Outcome C,Mid-Senior,5,6,No,No,Achieved,1026,Award,Premium,1512,None,4989,3080,Not Certified,87,963,62,Inactive,Inactive,No,7,Premium,3,5,None,5,10,11,5,7,6,7,8,5,7,No,5,10,6,Inactive,,,,
2024/IT/3127,2024/Finance/2838,IT,Developer,13,2021-09-17,2022-01-03,2022-02-14,80067,5046,Basic,2024/IT/0913,45,0,PhD,Google Cloud,2,2,40,1,10,5,4,3,9,8,5,8,8,6,9,10,12,89,No,6,7,Yes,Phone,No,Short-term,Not Started,Referral,29,2,4994,2021-09-17,Project-17,Consulting,Small,Complex,Developer,Failed,7,6,Low,Medium,Not Started,2,Completed,2024/Marketing/0903,Project C,3,Converted,Learning Outcome A,Associate,11,8,Yes,Yes,Not Started,1018,Recognition,Premium,1517,Stock Options,4991,3043,Not Certified,76,962,76,Inactive,Active,Yes,16,Premium,3,7,Leadership Training,6,13,8,5,6,12,7,13,6,10,Yes,6,14,8,Active,,,,
2024/Marketing/3128,2024/HR/1943,Marketing,Consultant,10,2023-11-11,2023-11-29,2024-01-02,80034,4951,None,2024/Finance/0811,53,0,PhD,PMP,3,6,35,4,3,8,4,0,11,5,5,14,9,9,6,8,3,85,Yes,5,5,No,Direct Visit,Yes,Short-term,In Progress,Referral,31,5,4978,2023-11-11,Project-37,Consulting,Medium,Simple,Manager,Failed,7,6,Low,Low,Complete,1,Completed,2024/Sales/2045,Project C,2,Not Converted,Learning Outcome C,Senior,10,1,Yes,No,Not Started,974,None,Basic,1526,None,5021,3022,Certified,86,1026,76,Active,Active,No,7,Standard,4,4,None,7,7,5,7,6,11,6,9,10,18,Yes,13,4,10,Active,,,,
2024/Sales/3129,2024/Sales/1010,HR,Developer,9,2022-04-20,2022-10-05,2022-12-06,79987,4990,Basic,2024/HR/1733,46,1,PhD,Google Cloud,7,2,41,3,6,7,1,3,5,10,10,2,12,9,16,7,8,85,No,9,4,No,Direct Visit,No,Long-term,In Progress,Referral,29,7,4901,2022-04-20,Project-35,Development,Large,Simple,Analyst,In Progress,3,7,Low,High,Partial,6,Incomplete,2024/Sales/1124,Project A,7,Not Converted,Learning Outcome A,Associate,5,4,No,Yes,Achieved,960,Recognition,Premium,1495,Stock Options,5053,3049,Certified,80,1039,74,Active,Inactive,No,10,Premium,3,13,None,7,9,6,15,14,9,4,2,11,9,Yes,13,8,9,Inactive,,,,
2024/HR/3130,2024/HR/2886,Sales,Analyst,9,2019-08-17,2019-10-01,2019-11-30,80426,4900,Basic,2024/HR/1733,50,0,Bachelor,PMP,7,2,38,5,11,4,5,0,6,5,6,11,8,5,3,9,7,90,Yes,4,5,No,Fax,Yes,Long-term,In Progress,Referral,37,4,4949,2019-08-17,Project-46,Consulting,Large,Complex,Analyst,Failed,7,5,Low,Medium,Partial,5,Incomplete,2024/Sales/1460,Project A,7,Not Converted,Learning Outcome A,Junior,5,7,Yes,Yes,In Progress,994,Recognition,Basic,1461,Stock Options,4955,2918,Certified,80,1001,67,Active,Inactive,No,2,Premium,3,9,Leadership Training,6,7,8,6,9,11,5,7,7,7,No,4,9,11,Active,,,,
2024/HR/3131,2024/HR/1773,Finance,Manager,15,2021-05-24,2021-09-14,2021-11-12,80095,4997,None,2024/HR/1733,43,1,Master,AWS,4,3,44,1,7,1,3,0,11,8,7,4,8,6,7,10,9,75,Yes,6,6,Yes,Phone,Yes,Medium-term,In Progress,Agency,26,1,5131,2021-05-24,Project-90,Research,Large,Complex,Analyst,Successful,12,6,Medium,High,Complete,6,Incomplete,2024/IT/2693,Project A,10,Not Converted,Learning Outcome C,Junior,1,5,No,No,In Progress,992,Award,Basic,1519,Stock Options,4999,2980,Certified,88,943,67,Active,Active,Yes,8,Standard,2,5,None,7,3,6,6,4,10,16,5,7,8,Yes,7,4,7,Inactive,,,,
2024/IT/3132,2024/IT/1067,Sales,Consultant,10,2023-03-01,2023-08-01,2023-09-17,80141,5216,Basic,2024/HR/0994,50,1,Bachelor,AWS,4,4,42,0,6,3,1,2,9,12,7,10,6,11,12,9,6,86,No,8,9,Yes,Phone,Yes,Long-term,Achieved,Agency,31,5,5147,2023-03-01,Project-10,Consulting,Medium,Moderate,Manager,Failed,3,7,Medium,Low,Partial,2,Incomplete,2024/Sales/2981,Project A,6,Not Converted,Learning Outcome C,Senior,5,6,No,Yes,Not Started,1002,None,Basic,1512,None,4930,2911,Certified,85,1036,78,Active,Inactive,Yes,7,Standard,3,12,Leadership Training,10,7,13,10,7,14,8,8,6,6,Yes,13,11,5,Inactive,,,,
2024/IT/3133,2024/IT/2991,IT,Consultant,12,2020-10-03,2021-01-20,2021-02-23,79993,4840,Basic,2024/HR/2788,52,0,PhD,Google Cloud,6,1,41,4,7,6,3,0,7,9,10,5,5,10,9,6,12,78,No,6,6,No,Direct Visit,No,Long-term,Not Started,Internal,32,1,5118,2020-10-03,Project-9,Consulting,Large,Complex,Developer,Successful,6,6,Low,High,Not Started,4,Incomplete,2024/IT/1818,Project A,7,Not Converted,Learning Outcome A,Mid-Senior,11,5,No,No,Not Started,1018,Award,Standard,1507,None,5007,3047,Certified,72,1076,80,Active,Inactive,No,10,Basic,4,10,Leadership Training,8,6,9,7,11,13,5,8,9,7,No,8,12,7,Active,,,,
2024/IT/3134,2024/Finance/0258,Marketing,Developer,6,2021-03-16,2021-05-09,2021-07-18,79652,4935,Basic,2024/HR/2788,40,2,Master,None,4,4,35,2,7,5,1,1,9,3,6,6,13,10,3,7,9,74,Yes,5,5,No,Email,No,Long-term,Not Started,Job Board,37,3,5060,2021-03-16,Project-92,Research,Large,Moderate,Analyst,In Progress,5,6,Medium,Medium,Complete,1,Incomplete,2024/HR/1686,Project C,7,Converted,Learning Outcome C,Junior,0,5,Yes,Yes,Achieved,1019,Recognition,Standard,1549,Stock Options,4954,3053,Certified,77,988,74,Active,Inactive,No,6,Premium,3,11,None,4,5,8,13,7,9,9,6,6,12,Yes,11,11,9,Active,,,,
2024/Finance/3135,2024/HR/1882,HR,Consultant,9,2023-12-29,2024-02-02,2024-04-05,79539,5099,Advanced,2024/IT/2699,37,0,Master,CFA,10,5,38,4,7,4,2,5,5,10,6,6,5,12,6,16,8,67,Yes,10,5,No,Fax,Yes,Medium-term,In Progress,Job Board,26,6,4983,2023-12-29,Project-31,Development,Small,Complex,Manager,Successful,7,6,Low,High,Partial,1,Incomplete,2024/HR/0701,Project B,8,Converted,Learning Outcome B,Mid-Senior,6,7,No,No,Achieved,967,None,Premium,1534,Stock Options,5020,2962,In Progress,76,1051,80,Active,Inactive,Yes,13,Premium,7,11,None,9,7,17,8,5,8,6,6,9,10,Yes,7,9,9,Active,,,,
2024/IT/3136,2024/Sales/0170,IT,Manager,11,2022-03-21,2022-08-28,2022-10-09,80033,4973,Advanced,2024/IT/0558,42,2,Master,PMP,2,4,42,3,10,10,0,2,9,14,5,7,13,12,10,8,7,75,Yes,10,16,Yes,Direct Visit,No,Medium-term,Achieved,Internal,21,4,5030,2022-03-21,Project-29,Development,Large,Moderate,Analyst,Failed,12,8,High,High,Complete,1,Completed,2024/IT/2782,Project B,2,Converted,Learning Outcome C,Associate,8,10,Yes,No,Achieved,1013,None,Premium,1503,None,4952,3020,Not Certified,84,1028,78,Inactive,Inactive,No,8,Standard,8,7,None,9,7,10,6,10,9,15,9,10,5,No,5,7,8,Active,,,,
2024/Finance/3137,2024/Finance/3068,Finance,Developer,11,2024-04-18,2024-05-22,2024-07-11,79627,4989,Basic,2024/Marketing/2720,52,0,Bachelor,CFA,4,5,37,2,8,0,0,1,5,7,11,9,14,9,13,10,13,98,Yes,8,8,No,Fax,No,Long-term,Not Started,Referral,30,1,4980,2024-04-18,Project-6,Consulting,Small,Simple,Developer,In Progress,0,12,Low,Low,Complete,1,Completed,2024/HR/2439,Project A,10,Not Converted,Learning Outcome B,Mid-Senior,9,10,Yes,Yes,In Progress,1055,Award,Standard,1437,Stock Options,4942,3018,Certified,80,998,72,Active,Inactive,Yes,8,Premium,4,7,None,6,9,8,12,6,11,7,6,6,6,Yes,15,12,6,Inactive,,,,
2024/Marketing/3138,2024/Sales/2005,IT,Consultant,25,2023-12-27,2024-02-23,2024-04-10,80501,4938,None,2024/Marketing/2720,45,1,PhD,CFA,12,5,41,3,9,7,1,2,12,9,9,9,8,10,12,6,8,68,No,5,1,No,Fax,Yes,Long-term,In Progress,Internal,26,1,5107,2023-12-27,Project-36,Research,Large,Simple,Developer,Successful,5,10,Low,High,Partial,4,Incomplete,2024/Finance/1653,Project B,4,Converted,Learning Outcome C,Junior,10,10,Yes,Yes,Not Started,979,Award,Basic,1554,Stock Options,4891,3005,Certified,93,969,80,Active,Active,Yes,13,Premium,3,10,Leadership Training,11,11,14,5,5,9,3,9,6,7,Yes,6,8,9,Active,,,,
2024/Finance/3139,2024/Finance/0505,Sales,Developer,12,2020-05-14,2020-06-18,2020-09-16,79660,5037,None,2024/Finance/2376,51,0,PhD,AWS,3,7,38,4,9,0,4,3,3,5,6,3,12,7,6,7,9,70,Yes,3,11,Yes,Phone,No,Long-term,In Progress,Referral,29,3,5052,2020-05-14,Project-99,Consulting,Small,Complex,Analyst,In Progress,9,8,Medium,Medium,Partial,5,Incomplete,2024/Marketing/2281,Project A,5,Not Converted,Learning Outcome A,Senior,7,6,Yes,No,In Progress,1023,Recognition,Basic,1520,None,5051,2906,Certified,73,1044,74,Inactive,Inactive,No,8,Basic,1,8,Leadership Training,9,4,7,11,5,7,15,6,3,2,No,12,6,8,Active,,,,
2024/Marketing/3140,2024/HR/2903,Marketing,Consultant,6,2019-07-20,2020-01-03,2020-03-03,79796,4977,None,2024/Finance/2376,42,1,Master,AWS,3,2,43,3,8,0,3,3,8,12,10,13,8,11,5,9,6,101,No,17,8,No,Phone,Yes,Medium-term,Not Started,Referral,39,5,5048,2019-07-20,Project-86,Consulting,Medium,Complex,Manager,Successful,3,8,Low,High,Complete,1,Completed,2024/Finance/0110,Project C,9,Not Converted,Learning Outcome A,Junior,10,10,No,No,In Progress,1010,Award,Premium,1567,Stock Options,5084,2846,Not Certified,78,1015,77,Active,Active,No,13,Premium,4,9,Leadership Training,4,13,11,8,8,8,7,8,3,7,Yes,11,7,9,Active,,,,
2024/IT/3141,2024/Finance/2414,HR,Developer,10,2022-11-20,2023-02-06,2023-03-21,80398,5044,Advanced,2024/HR/3103,44,1,Master,AWS,1,3,39,1,8,3,3,3,10,6,10,9,4,11,8,11,7,91,Yes,6,7,No,Direct Visit,No,Long-term,Achieved,Agency,30,2,5117,2022-11-20,Project-76,Consulting,Medium,Complex,Developer,Failed,8,8,Medium,High,Not Started,5,Completed,2024/Marketing/2020,Project B,4,Not Converted,Learning Outcome B,Mid-Senior,9,10,Yes,No,Not Started,969,Award,Basic,1508,None,4956,3001,Not Certified,92,990,76,Active,Active,Yes,6,Standard,8,6,Leadership Training,7,8,7,10,9,6,7,10,5,15,Yes,5,5,9,Active,,,,
2024/Marketing/3142,2024/Sales/2966,HR,Manager,12,2018-09-19,2019-01-16,2019-02-27,79784,4866,Advanced,2024/Sales/2722,52,1,PhD,CFA,4,1,40,0,7,9,5,3,12,8,11,5,9,9,8,7,8,83,Yes,5,7,Yes,Direct Visit,Yes,Short-term,Not Started,Agency,20,6,5001,2018-09-19,Project-96,Consulting,Small,Simple,Analyst,In Progress,9,8,Medium,Medium,Partial,4,Completed,2024/IT/0289,Project C,7,Converted,Learning Outcome A,Associate,11,8,No,No,In Progress,966,Award,Premium,1507,Stock Options,5016,2971,Not Certified,82,950,87,Active,Inactive,Yes,7,Premium,5,6,None,11,9,5,9,2,8,9,5,8,8,Yes,8,7,3,Active,,,,
2024/Sales/3143,2024/Marketing/0755,HR,Developer,8,2019-06-05,2019-08-09,2019-09-09,79636,4919,Basic,2024/IT/1650,51,0,Bachelor,Google Cloud,8,4,35,5,6,6,0,5,11,12,5,6,6,4,5,10,13,86,Yes,5,9,Yes,Phone,No,Medium-term,Not Started,Job Board,27,5,5012,2019-06-05,Project-51,Research,Small,Complex,Manager,In Progress,9,4,High,Medium,Complete,4,Completed,2024/IT/0849,Project A,7,Converted,Learning Outcome C,Senior,7,2,Yes,Yes,Achieved,1017,None,Premium,1441,Stock Options,5032,3030,Not Certified,86,993,73,Active,Active,Yes,8,Standard,5,10,Leadership Training,7,4,6,9,2,7,6,11,9,9,No,12,6,10,Active,,,,
2024/HR/3144,2024/Marketing/2845,Finance,Manager,14,2020-02-18,2020-04-13,2020-05-28,80359,4921,None,2024/HR/2200,41,2,PhD,AWS,9,4,42,5,8,2,4,0,10,9,8,7,8,6,11,4,10,74,Yes,3,7,Yes,Fax,Yes,Medium-term,In Progress,Agency,21,3,4990,2020-02-18,Project-19,Development,Small,Simple,Manager,In Progress,6,3,High,Low,Not Started,4,Incomplete,2024/HR/1962,Project C,4,Converted,Learning Outcome B,Senior,9,5,No,Yes,Achieved,950,None,Basic,1488,None,4994,2995,In Progress,79,1042,73,Active,Inactive,Yes,4,Standard,2,11,None,7,4,10,9,7,8,11,8,6,10,Yes,8,4,10,Inactive,,,,
2024/IT/3145,2024/HR/2829,Finance,Manager,12,2019-07-02,2019-11-23,2020-01-02,79776,4868,None,2024/Marketing/0750,63,1,Master,Google Cloud,2,3,39,5,6,10,1,2,7,11,4,13,9,7,4,8,8,82,No,7,6,No,Email,No,Short-term,Not Started,Job Board,25,4,5003,2019-07-02,Project-95,Research,Medium,Moderate,Manager,Failed,4,8,Low,High,Partial,6,Completed,2024/Sales/0417,Project A,4,Not Converted,Learning Outcome C,Mid-Senior,11,8,No,Yes,Not Started,1051,Recognition,Basic,1446,Stock Options,4895,3027,Certified,89,1003,60,Inactive,Inactive,Yes,11,Premium,5,12,None,6,9,7,7,10,11,11,7,1,8,No,7,6,6,Active,,,,
2024/Marketing/3146,2024/Sales/0807,Sales,Analyst,9,2019-11-26,2020-02-04,2020-03-19,80518,5058,Basic,2024/HR/0270,42,0,Master,PMP,9,6,39,5,4,5,5,0,4,7,9,10,3,8,5,9,5,74,No,7,13,Yes,Direct Visit,No,Medium-term,Achieved,Internal,31,4,5047,2019-11-26,Project-94,Consulting,Small,Complex,Manager,Failed,8,5,High,Low,Complete,6,Completed,2024/Finance/1767,Project B,10,Not Converted,Learning Outcome B,Senior,7,4,Yes,Yes,Achieved,1015,None,Basic,1462,None,4801,3026,Certified,91,1027,88,Active,Active,Yes,9,Premium,4,8,Leadership Training,3,15,7,9,10,8,4,9,4,5,Yes,8,8,10,Inactive,,,,
2024/HR/3147,2024/Finance/2518,IT,Analyst,17,2022-10-30,2023-02-25,2023-04-15,79972,4959,None,2024/Sales/2683,59,1,Bachelor,AWS,5,6,41,2,7,4,2,1,9,3,7,6,15,7,3,17,4,69,Yes,4,2,Yes,Email,Yes,Short-term,In Progress,Job Board,35,2,4934,2022-10-30,Project-57,Development,Medium,Simple,Analyst,In Progress,10,6,Medium,Low,Complete,2,Completed,2024/Sales/1230,Project C,10,Not Converted,Learning Outcome A,Senior,7,7,No,No,Not Started,1042,None,Standard,1501,Stock Options,4989,2918,Certified,71,952,51,Inactive,Inactive,Yes,3,Standard,4,7,Leadership Training,11,7,4,17,9,10,4,8,9,5,Yes,6,8,8,Inactive,,,,
2024/Finance/3148,2024/Sales/2970,HR,Consultant,9,2021-06-14,2021-09-06,2021-11-05,80012,5099,None,2024/HR/2403,66,0,Master,None,1,4,41,1,4,1,1,2,5,7,9,8,7,7,8,4,11,75,No,11,11,No,Fax,Yes,Long-term,Achieved,Agency,32,1,4857,2021-06-14,Project-37,Consulting,Large,Complex,Developer,Failed,6,7,High,Medium,Partial,1,Completed,2024/IT/3025,Project C,8,Not Converted,Learning Outcome A,Associate,12,3,Yes,Yes,Achieved,1014,Recognition,Premium,1471,None,5001,3019,Certified,75,1037,84,Inactive,Active,Yes,13,Premium,7,5,None,14,5,10,3,10,7,9,10,7,12,No,5,7,10,Inactive,,,,
2024/IT/3149,2024/HR/2092,IT,Consultant,6,2018-12-10,2019-03-14,2019-05-08,80026,5006,None,2024/IT/2872,47,1,PhD,PMP,8,2,40,1,7,7,0,3,4,10,3,2,8,8,9,13,13,81,No,9,5,No,Direct Visit,Yes,Short-term,In Progress,Internal,37,2,4983,2018-12-10,Project-39,Development,Small,Moderate,Manager,In Progress,8,3,Low,Low,Complete,6,Incomplete,2024/Sales/3129,Project B,8,Converted,Learning Outcome B,Senior,7,6,Yes,No,Not Started,986,Recognition,Basic,1549,None,5088,3052,Certified,87,982,81,Active,Active,Yes,3,Basic,6,9,Leadership Training,9,3,8,4,7,16,8,14,9,8,Yes,9,9,4,Inactive,,,,
2024/Sales/3150,2024/Finance/2684,IT,Analyst,11,2022-02-22,2022-08-03,2022-10-10,79745,5014,None,2024/IT/2872,50,2,Bachelor,CFA,8,1,45,2,8,1,2,4,4,17,11,5,7,7,5,5,8,74,No,7,8,Yes,Email,Yes,Long-term,Not Started,Job Board,22,2,4749,2022-02-22,Project-94,Consulting,Medium,Moderate,Manager,Successful,8,7,High,Medium,Not Started,4,Completed,2024/Marketing/2711,Project C,8,Converted,Learning Outcome B,Junior,4,3,No,No,Not Started,1005,Recognition,Standard,1471,Stock Options,4894,3005,In Progress,81,1010,81,Inactive,Active,Yes,8,Basic,3,6,Leadership Training,12,5,8,8,5,13,12,9,10,9,Yes,8,8,7,Active,,,,
2024/Marketing/3151,2024/Finance/0169,IT,Manager,6,2022-05-12,2022-05-12,2022-07-13,80382,5012,Basic,2024/IT/2872,53,2,PhD,None,6,4,38,0,12,0,1,1,7,6,8,1,8,5,11,6,8,70,No,7,10,No,Direct Visit,No,Medium-term,Achieved,Internal,26,6,5103,2022-05-12,Project-7,Research,Large,Simple,Manager,In Progress,8,6,High,High,Not Started,5,Completed,2024/Sales/1614,Project B,7,Not Converted,Learning Outcome B,Junior,9,4,Yes,No,In Progress,961,None,Basic,1514,None,4991,2987,Certified,78,973,62,Inactive,Active,Yes,9,Premium,12,8,None,11,11,10,8,3,7,6,10,5,9,No,10,11,9,Inactive,,,,
2024/Finance/3152,2024/IT/0344,HR,Analyst,11,2022-01-17,2022-06-12,2022-07-21,80303,4855,Advanced,2024/IT/2872,57,0,Bachelor,Google Cloud,3,5,42,5,3,10,4,4,8,14,8,9,9,12,6,9,5,89,No,8,11,No,Direct Visit,Yes,Long-term,In Progress,Job Board,23,5,5047,2022-01-17,Project-45,Development,Small,Complex,Analyst,In Progress,10,7,High,Medium,Not Started,6,Completed,2024/Marketing/0937,Project C,7,Converted,Learning Outcome B,Junior,10,8,Yes,No,Achieved,941,Award,Basic,1464,Stock Options,5027,2944,Not Certified,71,1004,72,Inactive,Active,Yes,7,Basic,5,5,Leadership Training,8,10,4,7,8,14,7,3,11,7,Yes,3,3,12,Inactive,,,,
2024/Finance/3153,2024/Finance/0945,Finance,Developer,13,2020-08-28,2020-09-26,2020-12-07,80172,4931,Basic,2024/Marketing/1814,49,1,Master,PMP,9,4,37,3,6,1,2,3,6,7,7,6,8,12,8,5,7,91,No,9,7,Yes,Phone,Yes,Short-term,In Progress,Agency,31,5,4902,2020-08-28,Project-82,Research,Small,Simple,Analyst,Successful,7,12,Low,High,Complete,4,Incomplete,2024/Finance/0633,Project B,6,Converted,Learning Outcome A,Senior,9,2,Yes,Yes,Not Started,979,Recognition,Standard,1437,Stock Options,4888,2915,Not Certified,90,1016,77,Inactive,Inactive,No,5,Basic,8,11,None,8,8,7,6,12,10,8,7,9,7,Yes,8,9,9,Active,,,,
2024/Sales/3154,2024/IT/1658,Marketing,Developer,10,2023-06-20,2023-09-26,2023-12-25,80066,4988,Advanced,2024/Finance/1810,37,1,Master,Google Cloud,6,4,44,0,15,3,5,4,7,7,7,4,8,8,5,6,9,105,No,11,7,No,Phone,Yes,Long-term,Not Started,Internal,25,4,4863,2023-06-20,Project-16,Research,Medium,Simple,Manager,In Progress,8,8,Low,Medium,Partial,6,Completed,2024/Finance/0805,Project A,8,Converted,Learning Outcome A,Associate,15,5,Yes,No,Achieved,984,None,Premium,1488,None,5098,2999,In Progress,95,970,64,Inactive,Active,Yes,13,Basic,6,7,None,5,11,9,8,9,11,14,9,11,8,Yes,9,13,6,Inactive,,,,
